,Nro Comprobante,Fecha,Total,ID_cliente
36367,REC X0099-00001831,2017-03-14,500.0,438
36368,REC X0099-00001832,2017-03-14,500.0,435
36369,REC X0099-00001833,2017-03-14,1405.0,805
36370,REC X0099-00001834,2017-03-14,500.0,952
36371,REC X0099-00001835,2017-03-14,1284.04,781
36372,REC X0099-00001836,2017-03-14,1735.0,504
36373,REC X0099-00001837,2017-03-15,1500.0,956
36374,REC X0099-00001838,2017-03-15,2752.0,800
36375,REC X0099-00001839,2017-03-15,1565.01,228
36376,REC X0099-00001840,2017-03-15,0.0,228
36377,REC X0099-00001841,2017-03-15,1000.0,681
36378,REC X0099-00001842,2017-03-15,1578.0,864
36379,REC X0099-00001843,2017-03-15,1737.0,55
36380,REC X0099-00001844,2017-03-15,1737.0,39
36381,REC X0099-00001845,2017-03-15,2372.0,929
36382,REC X0099-00001846,2017-03-16,1264.0,558
36383,REC X0099-00001847,2017-03-16,2787.0,423
36384,REC X0099-00001848,2017-03-16,1700.0,610
36385,REC X0099-00001849,2017-03-16,1000.0,825
36386,REC X0099-00001850,2017-03-16,3059.0,194
36387,REC X0099-00001851,2017-03-17,711.0,438
36388,REC X0099-00001852,2017-03-17,2976.0,16
36389,REC X0099-00001853,2017-03-17,2468.0,37
36390,REC X0099-00001854,2017-03-17,1741.0,342
36391,REC X0099-00001855,2017-03-20,3186.0,928
36392,REC X0099-00001856,2017-03-20,1007.01,698
36393,REC X0099-00001857,2017-03-20,947.0,698
36394,REC X0099-00001858,2017-03-20,1719.0,671
36395,REC X0099-00001859,2017-03-20,1952.03,788
36396,REC X0099-00001860,2017-03-20,1100.0,654
36397,REC X0099-00001861,2017-03-20,1882.0,624
36398,REC X0099-00001862,2017-03-20,2955.0,724
36399,REC X0099-00001863,2017-03-21,2306.0,321
36400,REC X0099-00001864,2017-03-21,1749.01,739
36401,REC X0099-00001865,2017-03-22,1919.0,328
36402,REC X0099-00001866,2017-03-23,2000.0,564
36403,REC X0099-00001867,2017-03-23,3000.0,645
36404,REC X0099-00001868,2017-03-23,1753.0,147
36405,REC X0099-00001869,2017-03-25,3240.31,550
36406,REC X0099-00001870,2017-03-27,957.0,751
36407,REC X0099-00001871,2017-03-28,1767.03,288
36408,REC X0099-00001872,2017-03-28,820.01,180
36409,REC X0099-00001873,2017-03-28,1784.0,27
36410,REC X0099-00001874,2017-03-28,200.0,281
36411,REC X0099-00001875,2017-03-29,2000.02,243
36412,REC X0099-00001876,2017-03-29,2000.0,151
36413,REC X0099-00001877,2017-03-30,12152.0,771
36414,REC X0099-00001878,2017-03-30,1200.0,41
36415,REC X0099-00001879,2017-03-30,1614.0,785
36416,REC X0099-00001880,2017-03-31,2490.0,679
36417,REC X0099-00001881,2017-03-31,2685.21,313
36418,REC X0099-00001882,2017-03-31,1994.03,230
36419,REC X0099-00001883,2017-03-31,2095.0,180
36420,REC X0099-00001884,2017-04-01,1631.08,926
36421,REC X0099-00001885,2017-04-03,978.19,237
36422,REC X0099-00001886,2017-04-03,1689.0,941
36423,REC X0099-00001887,2017-04-03,2212.0,70
36424,REC X0099-00001888,2017-04-03,1785.01,817
36425,REC X0099-00001889,2017-04-03,3286.44,347
36426,REC X0099-00001890,2017-04-03,1689.0,276
36427,REC X0099-00001891,2017-04-03,1750.44,863
36428,REC X0099-00001892,2017-04-03,3000.0,537
36429,REC X0099-00001893,2017-04-03,3060.0,532
36430,REC X0099-00001894,2017-04-03,2797.86,330
36431,REC X0099-00001895,2017-04-03,2085.0,486
36432,REC X0099-00001896,2017-04-03,1785.0,205
36433,REC X0099-00001897,2017-04-03,1600.0,902
36434,REC X0099-00001898,2017-04-03,2500.0,73
36435,REC X0099-00001899,2017-04-03,818.01,210
36436,REC X0099-00001900,2017-04-04,978.0,578
36437,REC X0099-00001901,2017-04-04,1895.08,434
36438,REC X0099-00001902,2017-04-04,300.0,434
36439,REC X0099-00001903,2017-04-04,2934.57,237
36440,REC X0099-00001904,2017-04-04,1689.01,911
36441,REC X0099-00001905,2017-04-04,3060.0,955
36442,REC X0099-00001906,2017-04-04,1500.0,707
36443,REC X0099-00001907,2017-04-04,1795.01,847
36444,REC X0099-00001908,2017-04-04,1611.02,610
36445,REC X0099-00001909,2017-04-04,1500.0,497
36446,REC X0099-00001910,2017-04-04,500.0,165
36447,REC X0099-00001911,2017-04-04,1689.0,521
36448,REC X0099-00001912,2017-04-04,1754.44,105
36449,REC X0099-00001913,2017-04-05,978.0,711
36450,REC X0099-00001914,2017-04-05,978.0,711
36451,REC X0099-00001915,2017-04-05,2039.0,646
36452,REC X0099-00001916,2017-04-05,1313.0,97
36453,REC X0099-00001917,2017-04-05,978.03,180
36454,REC X0099-00001918,2017-04-05,1689.01,472
36455,REC X0099-00001919,2017-04-05,893.01,166
36456,REC X0099-00001920,2017-04-05,11200.0,413
36457,REC X0099-00001921,2017-04-05,1689.0,402
36458,REC X0099-00001922,2017-04-05,3308.88,635
36459,REC X0099-00001923,2017-04-05,1153.0,438
36460,REC X0099-00001924,2017-04-05,1689.0,793
36461,REC X0099-00001925,2017-04-05,1689.0,608
36462,REC X0099-00001926,2017-04-05,2622.26,939
36463,REC X0099-00001927,2017-04-05,2957.0,614
36464,REC X0099-00001928,2017-04-05,1313.0,713
36465,REC X0099-00001929,2017-04-05,2015.0,51
36466,REC X0099-00001930,2017-04-05,1795.0,668
36467,REC X0099-00001931,2017-04-05,3060.0,272
36468,REC X0099-00001932,2017-04-07,3687.0,127
36469,REC X0099-00001933,2017-04-07,1369.0,721
36470,REC X0099-00001934,2017-04-07,2160.23,245
36471,REC X0099-00001935,2017-04-07,2065.0,759
36472,REC X0099-00001936,2017-04-07,1875.0,661
36473,REC X0099-00001937,2017-04-07,1495.73,575
36474,REC X0099-00001938,2017-04-07,3490.0,246
36475,REC X0099-00001939,2017-04-07,2495.03,236
36476,REC X0099-00001940,2017-04-07,1654.44,211
36477,REC X0099-00001941,2017-04-07,1100.0,554
36478,REC X0099-00001942,2017-04-07,1614.0,107
36479,REC X0099-00001943,2017-04-07,3060.0,199
36480,REC X0099-00001944,2017-04-07,973.88,11
36481,REC X0099-00001945,2017-04-07,1689.0,169
36482,REC X0099-00001946,2017-04-07,978.0,332
36483,REC X0099-00001947,2017-04-07,3326.0,430
36484,REC X0099-00001948,2017-04-07,1153.0,918
36485,REC X0099-00001949,2017-04-07,978.01,698
36486,REC X0099-00001950,2017-04-07,918.0,698
36487,REC X0099-00001951,2017-04-07,1689.0,577
36488,REC X0099-00001952,2017-04-07,1878.44,160
36489,REC X0099-00001953,2017-04-07,3490.0,340
36490,REC X0099-00001954,2017-04-07,1689.0,100
36491,REC X0099-00001955,2017-04-07,1614.0,54
36492,REC X0099-00001956,2017-04-07,1689.0,84
36493,REC X0099-00001957,2017-04-07,1689.0,671
36494,REC X0099-00001958,2017-04-07,2212.0,266
36495,REC X0099-00001959,2017-04-07,2344.0,38
36496,REC X0099-00001960,2017-04-07,1689.01,615
36497,REC X0099-00001961,2017-04-07,3275.0,774
36498,REC X0099-00001962,2017-04-07,3308.02,2
36499,REC X0099-00001963,2017-04-07,6492.0,2
36500,REC X0099-00001964,2017-04-08,3524.0,942
36501,REC X0099-00001965,2017-04-08,978.0,789
36502,REC X0099-00001966,2017-04-08,1799.99,898
36503,REC X0099-00001967,2017-04-08,3398.0,471
36504,REC X0099-00001968,2017-04-08,2542.72,529
36505,REC X0099-00001969,2017-04-10,1834.09,401
36506,REC X0099-00001970,2017-04-10,1530.0,57
36507,REC X0099-00001971,2017-04-10,978.0,943
36508,REC X0099-00001972,2017-04-10,1496.4,666
36509,REC X0099-00001973,2017-04-10,1565.0,835
36510,REC X0099-00001974,2017-04-10,1153.01,475
36511,REC X0099-00001975,2017-04-10,1153.0,651
36512,REC X0099-00001976,2017-04-10,1153.0,361
36513,REC X0099-00001977,2017-04-10,2719.0,525
36514,REC X0099-00001978,2017-04-10,2244.0,20
36515,REC X0099-00001979,2017-04-10,2306.0,143
36516,REC X0099-00001980,2017-04-10,1600.0,605
36517,REC X0099-00001981,2017-04-10,2650.0,800
36518,REC X0099-00001982,2017-04-10,3478.0,664
36519,REC X0099-00001983,2017-04-10,1614.0,132
36520,REC X0099-00001984,2017-04-10,985.0,442
36521,REC X0099-00001985,2017-04-10,2365.0,37
36522,REC X0099-00001986,2017-04-10,3060.0,25
36523,REC X0099-00001987,2017-04-10,1689.0,101
36524,REC X0099-00001988,2017-04-10,2500.0,79
36525,REC X0099-00001989,2017-04-10,1689.0,121
36526,REC X0099-00001990,2017-04-10,0.0,192
36527,REC X0099-00001991,2017-04-10,1689.0,899
36528,REC X0099-00001992,2017-04-10,3060.0,890
36529,REC X0099-00001993,2017-04-10,1700.0,344
36530,REC X0099-00001994,2017-04-10,2176.0,644
36531,REC X0099-00001995,2017-04-10,2120.0,858
36532,REC X0099-00001996,2017-04-10,2949.0,194
36533,REC X0099-00001997,2017-04-10,1600.0,120
36534,REC X0099-00001998,2017-04-10,2098.0,192
36535,REC X0099-00001999,2017-04-10,2344.0,764
36536,REC X0099-00002000,2017-04-10,2749.0,652
36537,REC X0099-00002001,2017-04-10,2027.0,46
36538,REC X0099-00002002,2017-04-10,3060.0,308
36539,REC X0099-00002003,2017-04-10,1369.0,951
36540,REC X0099-00002004,2017-04-10,1339.0,228
36541,REC X0099-00002005,2017-04-10,1689.0,309
36542,REC X0099-00002006,2017-04-10,1530.0,204
36543,REC X0099-00002007,2017-04-10,978.0,937
36544,REC X0099-00002008,2017-04-10,1606.87,314
36545,REC X0099-00002009,2017-04-10,1689.0,28
36546,REC X0099-00002010,2017-04-10,3478.0,52
36547,REC X0099-00002011,2017-04-10,1172.0,221
36548,REC X0099-00002012,2017-04-10,1689.0,342
36549,REC X0099-00002013,2017-04-10,1530.0,491
36550,REC X0099-00002014,2017-04-10,1495.73,812
36551,REC X0099-00002015,2017-04-10,765.0,355
36552,REC X0099-00002016,2017-04-10,1204.0,781
36553,REC X0099-00002017,2017-04-10,2344.0,639
36554,REC X0099-00002018,2017-04-10,1689.0,688
36555,REC X0099-00002019,2017-04-10,1689.0,688
36556,REC X0099-00002020,2017-04-10,1689.0,688
36557,REC X0099-00002021,2017-04-10,1689.0,688
36558,REC X0099-00002022,2017-04-10,1689.0,688
36559,REC X0099-00002023,2017-04-11,2992.09,640
36560,REC X0099-00002024,2017-04-11,2583.07,478
36561,REC X0099-00002025,2017-04-11,2900.0,67
36562,REC X0099-00002026,2017-04-11,1694.44,863
36563,REC X0099-00002027,2017-04-11,1729.01,213
36564,REC X0099-00002028,2017-04-11,1570.0,940
36565,REC X0099-00002029,2017-04-11,1101.0,345
36566,REC X0099-00002030,2017-04-11,2429.0,562
36567,REC X0099-00002031,2017-04-11,3518.0,265
36568,REC X0099-00002032,2017-04-11,997.92,900
36569,REC X0099-00002033,2017-04-11,3050.0,168
36570,REC X0099-00002034,2017-04-11,1414.0,170
36571,REC X0099-00002035,2017-04-11,3773.3,206
36572,REC X0099-00002036,2017-04-11,2000.0,259
36573,REC X0099-00002037,2017-04-11,1183.0,44
36574,REC X0099-00002038,2017-04-11,2253.0,359
36575,REC X0099-00002039,2017-04-12,1256.0,558
36576,REC X0099-00002040,2017-04-12,2731.0,423
36577,REC X0099-00002041,2017-04-12,3420.0,306
36578,REC X0099-00002042,2017-04-12,2319.0,248
36579,REC X0099-00002043,2017-04-12,2432.0,881
36580,REC X0099-00002044,2017-04-12,1103.0,663
36581,REC X0099-00002045,2017-04-12,1605.01,663
36582,REC X0099-00002046,2017-04-12,999.0,282
36583,REC X0099-00002047,2017-04-12,2500.0,71
36584,REC X0099-00002048,2017-04-12,2213.0,827
36585,REC X0099-00002049,2017-04-12,2846.3,298
36586,REC X0099-00002050,2017-04-12,1000.03,489
36587,REC X0099-00002051,2017-04-12,1731.0,572
36588,REC X0099-00002052,2017-04-12,1000.0,485
36589,REC X0099-00002053,2017-04-15,1001.0,820
36590,REC X0099-00002054,2017-04-17,2532.06,853
36591,REC X0099-00002055,2017-04-17,2000.0,374
36592,REC X0099-00002056,2017-04-17,500.0,426
36593,REC X0099-00002057,2017-04-17,1000.0,630
36594,REC X0099-00002058,2017-04-17,1000.0,547
36595,REC X0099-00002059,2017-04-17,600.0,260
36596,REC X0099-00002060,2017-04-17,300.0,481
36597,REC X0099-00002061,2017-04-17,1461.03,268
36598,REC X0099-00002062,2017-04-17,791.0,258
36599,REC X0099-00002063,2017-04-17,1547.73,258
36600,REC X0099-00002064,2017-04-17,3145.04,818
36601,REC X0099-00002065,2017-04-18,1732.02,388
36602,REC X0099-00002066,2017-04-18,1549.08,434
36603,REC X0099-00002067,2017-04-18,2450.0,80
36604,REC X0099-00002068,2017-04-18,1743.0,55
36605,REC X0099-00002069,2017-04-18,1413.0,805
36606,REC X0099-00002070,2017-04-19,1500.0,226
36607,REC X0099-00002071,2017-04-19,1710.44,207
36608,REC X0099-00002072,2017-04-19,1270.03,207
36609,REC X0099-00002073,2017-04-19,2000.0,624
36610,REC X0099-00002074,2017-04-19,1586.0,864
36611,REC X0099-00002075,2017-04-20,5529.0,138
36612,REC X0099-00002076,2017-04-20,1000.0,435
36613,REC X0099-00002077,2017-04-20,3000.0,76
36614,REC X0099-00002078,2017-04-20,1000.0,681
36615,REC X0099-00002079,2017-04-20,1700.0,131
36616,REC X0099-00002080,2017-04-20,500.0,950
36617,REC X0099-00002081,2017-04-20,2387.0,929
36618,REC X0099-00002082,2017-04-21,1203.0,754
36619,REC X0099-00002083,2017-04-21,3060.0,199
36620,REC X0099-00002084,2017-04-24,1228.05,221
36621,REC X0099-00002085,2017-04-25,8077.0,466
36622,REC X0099-00002086,2017-04-26,1761.0,39
36623,REC X0099-00002087,2017-04-27,1640.01,930
36624,REC X0099-00002088,2017-04-27,1000.0,594
36625,REC X0099-00002089,2017-04-27,1356.03,751
36626,REC X0099-00002090,2017-04-27,1261.0,902
36627,REC X0099-00002091,2017-04-27,2000.0,825
36628,REC X0099-00002092,2017-04-27,500.0,580
36629,REC X0099-00002093,2017-04-28,1019.0,249
36630,REC X0099-00002094,2017-04-28,12152.0,771
36631,REC X0099-00002095,2017-04-28,2344.0,764
36632,REC X0099-00002096,2017-04-28,3060.0,16
36633,REC X0099-00002097,2017-04-28,978.0,578
36634,REC X0099-00002098,2017-04-28,2500.0,151
36635,REC X0099-00002099,2017-04-29,1800.0,27
36636,REC X0099-00002100,2017-04-29,1770.0,58
36637,REC X0099-00002101,2017-04-29,1530.0,237
36638,REC X0099-00002102,2017-05-02,2212.0,70
36639,REC X0099-00002103,2017-05-02,1689.0,91
36640,REC X0099-00002104,2017-05-02,1254.03,751
36641,REC X0099-00002105,2017-05-02,250.0,751
36642,REC X0099-00002106,2017-05-02,1200.0,312
36643,REC X0099-00002107,2017-05-02,1500.0,537
36644,REC X0099-00002108,2017-05-02,2000.0,614
36645,REC X0099-00002109,2017-05-03,900.0,645
36646,REC X0099-00002110,2017-05-03,2000.0,546
36647,REC X0099-00002111,2017-05-03,2600.0,878
36648,REC X0099-00002112,2017-05-03,2000.0,243
36649,REC X0099-00002113,2017-05-03,500.01,165
36650,REC X0099-00002114,2017-05-03,1800.0,147
36651,REC X0099-00002115,2017-05-03,5957.0,876
36652,REC X0099-00002116,2017-05-03,978.0,249
36653,REC X0099-00002117,2017-05-03,2503.2,679
36654,REC X0099-00002118,2017-05-03,500.0,679
36655,REC X0099-00002119,2017-05-03,3841.0,352
36656,REC X0099-00002120,2017-05-04,1153.0,754
36657,REC X0099-00002121,2017-05-04,2612.26,939
36658,REC X0099-00002122,2017-05-04,1689.0,276
36659,REC X0099-00002123,2017-05-04,2080.0,85
36660,REC X0099-00002124,2017-05-05,2090.0,486
36661,REC X0099-00002125,2017-05-05,2000.0,769
36662,REC X0099-00002126,2017-05-05,2000.03,49
36663,REC X0099-00002127,2017-05-05,1369.0,721
36664,REC X0099-00002128,2017-05-05,1614.0,54
36665,REC X0099-00002129,2017-05-05,2700.0,73
36666,REC X0099-00002130,2017-05-05,1565.01,930
36667,REC X0099-00002131,2017-05-05,5168.44,347
36668,REC X0099-00002132,2017-05-05,1689.0,100
36669,REC X0099-00002133,2017-05-05,1153.0,918
36670,REC X0099-00002134,2017-05-05,1875.0,678
36671,REC X0099-00002135,2017-05-05,1630.0,785
36672,REC X0099-00002136,2017-05-05,1689.0,899
36673,REC X0099-00002137,2017-05-05,978.0,155
36674,REC X0099-00002138,2017-05-05,2749.93,330
36675,REC X0099-00002139,2017-05-06,2856.03,489
36676,REC X0099-00002140,2017-05-06,978.0,711
36677,REC X0099-00002141,2017-05-06,978.0,711
36678,REC X0099-00002142,2017-05-06,2622.0,20
36679,REC X0099-00002143,2017-05-06,2542.72,529
36680,REC X0099-00002144,2017-05-06,3326.0,430
36681,REC X0099-00002145,2017-05-08,2160.23,245
36682,REC X0099-00002146,2017-05-08,2400.0,447
36683,REC X0099-00002147,2017-05-08,1689.0,521
36684,REC X0099-00002148,2017-05-08,1689.0,121
36685,REC X0099-00002149,2017-05-08,3687.0,127
36686,REC X0099-00002150,2017-05-08,3490.0,726
36687,REC X0099-00002151,2017-05-08,1613.01,288
36688,REC X0099-00002152,2017-05-08,1496.4,666
36689,REC X0099-00002153,2017-05-08,2344.0,80
36690,REC X0099-00002154,2017-05-08,7100.0,5
36691,REC X0099-00002155,2017-05-08,74.0,166
36692,REC X0099-00002156,2017-05-08,1689.0,169
36693,REC X0099-00002157,2017-05-08,1766.44,105
36694,REC X0099-00002158,2017-05-08,3000.0,168
36695,REC X0099-00002159,2017-05-08,3060.0,272
36696,REC X0099-00002160,2017-05-08,2295.0,668
36697,REC X0099-00002161,2017-05-08,1689.0,671
36698,REC X0099-00002162,2017-05-08,1689.0,342
36699,REC X0099-00002163,2017-05-08,1690.0,641
36700,REC X0099-00002164,2017-05-08,2344.0,327
36701,REC X0099-00002165,2017-05-08,1689.01,615
36702,REC X0099-00002166,2017-05-09,2200.0,138
36703,REC X0099-00002167,2017-05-09,3398.0,265
36704,REC X0099-00002168,2017-05-09,1689.01,213
36705,REC X0099-00002169,2017-05-09,1689.0,441
36706,REC X0099-00002170,2017-05-09,1799.99,898
36707,REC X0099-00002171,2017-05-09,2344.0,562
36708,REC X0099-00002172,2017-05-09,2533.0,642
36709,REC X0099-00002173,2017-05-09,1614.0,107
36710,REC X0099-00002174,2017-05-09,15000.0,710
36711,REC X0099-00002175,2017-05-09,1834.09,401
36712,REC X0099-00002176,2017-05-09,2344.0,90
36713,REC X0099-00002177,2017-05-09,3060.0,890
36714,REC X0099-00002178,2017-05-09,2344.0,38
36715,REC X0099-00002179,2017-05-09,1689.0,402
36716,REC X0099-00002180,2017-05-09,1565.0,835
36717,REC X0099-00002181,2017-05-09,2949.0,194
36718,REC X0099-00002182,2017-05-09,2065.0,759
36719,REC X0099-00002183,2017-05-09,2500.03,236
36720,REC X0099-00002184,2017-05-09,1000.0,609
36721,REC X0099-00002185,2017-05-09,500.0,803
36722,REC X0099-00002186,2017-05-09,1000.0,796
36723,REC X0099-00002187,2017-05-09,2027.0,46
36724,REC X0099-00002188,2017-05-09,1530.0,940
36725,REC X0099-00002189,2017-05-09,1689.0,941
36726,REC X0099-00002190,2017-05-09,1689.0,608
36727,REC X0099-00002191,2017-05-09,1153.0,361
36728,REC X0099-00002192,2017-05-09,1614.0,377
36729,REC X0099-00002193,2017-05-09,2110.0,858
36730,REC X0099-00002194,2017-05-09,1689.0,793
36731,REC X0099-00002195,2017-05-09,1689.0,28
36732,REC X0099-00002196,2017-05-09,1100.0,554
36733,REC X0099-00002197,2017-05-09,2754.0,949
36734,REC X0099-00002198,2017-05-09,2212.0,266
36735,REC X0099-00002199,2017-05-09,1530.0,491
36736,REC X0099-00002200,2017-05-09,1346.15,298
36737,REC X0099-00002201,2017-05-09,2749.93,330
36738,REC X0099-00002202,2017-05-09,1495.73,812
36739,REC X0099-00002203,2017-05-09,1000.0,2
36740,REC X0099-00002204,2017-05-10,1384.0,170
36741,REC X0099-00002205,2017-05-10,1153.0,511
36742,REC X0099-00002206,2017-05-10,1845.0,74
36743,REC X0099-00002207,2017-05-10,1174.0,368
36744,REC X0099-00002208,2017-05-10,2030.0,646
36745,REC X0099-00002209,2017-05-10,2180.0,644
36746,REC X0099-00002210,2017-05-10,1689.01,472
36747,REC X0099-00002211,2017-05-10,1153.0,651
36748,REC X0099-00002212,2017-05-10,1689.0,228
36749,REC X0099-00002213,2017-05-10,2533.07,478
36750,REC X0099-00002214,2017-05-10,1875.0,661
36751,REC X0099-00002215,2017-05-10,2350.0,881
36752,REC X0099-00002216,2017-05-10,1153.0,438
36753,REC X0099-00002217,2017-05-10,500.0,164
36754,REC X0099-00002218,2017-05-10,1689.0,55
36755,REC X0099-00002219,2017-05-10,985.0,442
36756,REC X0099-00002220,2017-05-10,2719.0,525
36757,REC X0099-00002221,2017-05-10,2448.0,192
36758,REC X0099-00002222,2017-05-10,3060.0,955
36759,REC X0099-00002223,2017-05-10,1689.0,128
36760,REC X0099-00002224,2017-05-10,2749.0,652
36761,REC X0099-00002225,2017-05-10,3478.0,664
36762,REC X0099-00002226,2017-05-10,1956.0,620
36763,REC X0099-00002227,2017-05-10,850.0,374
36764,REC X0099-00002228,2017-05-10,2142.0,61
36765,REC X0099-00002229,2017-05-10,0.0,135
36766,REC X0099-00002230,2017-05-10,1631.08,926
36767,REC X0099-00002231,2017-05-10,2650.0,800
36768,REC X0099-00002232,2017-05-10,1700.0,344
36769,REC X0099-00002233,2017-05-10,2251.0,248
36770,REC X0099-00002234,2017-05-10,1689.0,101
36771,REC X0099-00002235,2017-05-10,1689.0,309
36772,REC X0099-00002236,2017-05-10,978.0,789
36773,REC X0099-00002237,2017-05-10,978.0,943
36774,REC X0099-00002238,2017-05-10,978.0,332
36775,REC X0099-00002239,2017-05-10,1600.0,120
36776,REC X0099-00002240,2017-05-10,1369.0,951
36777,REC X0099-00002241,2017-05-10,3060.0,532
36778,REC X0099-00002242,2017-05-10,2344.0,565
36779,REC X0099-00002243,2017-05-10,1795.0,847
36780,REC X0099-00002244,2017-05-10,1000.0,485
36781,REC X0099-00002245,2017-05-10,1071.0,663
36782,REC X0099-00002246,2017-05-10,1563.0,663
36783,REC X0099-00002247,2017-05-10,1700.0,230
36784,REC X0099-00002248,2017-05-10,1689.0,911
36785,REC X0099-00002249,2017-05-10,1600.0,605
36786,REC X0099-00002250,2017-05-10,3060.0,308
36787,REC X0099-00002251,2017-05-10,1654.44,211
36788,REC X0099-00002252,2017-05-10,3060.0,25
36789,REC X0099-00002253,2017-05-10,2306.0,143
36790,REC X0099-00002254,2017-05-10,2344.0,284
36791,REC X0099-00002255,2017-05-10,2000.0,515
36792,REC X0099-00002256,2017-05-10,3398.0,471
36793,REC X0099-00002257,2017-05-10,3478.0,52
36794,REC X0099-00002258,2017-05-10,1204.0,781
36795,REC X0099-00002259,2017-05-10,1689.0,688
36796,REC X0099-00002260,2017-05-10,765.0,355
36797,REC X0099-00002261,2017-05-11,1709.01,388
36798,REC X0099-00002262,2017-05-11,1153.01,475
36799,REC X0099-00002263,2017-05-11,1343.0,97
36800,REC X0099-00002264,2017-05-11,1530.0,204
36801,REC X0099-00002265,2017-05-11,1729.0,959
36802,REC X0099-00002266,2017-05-11,1729.0,556
36803,REC X0099-00002267,2017-05-11,3000.0,393
36804,REC X0099-00002268,2017-05-11,1101.0,345
